,timestamp,blocktime,hashrate,median_single_trans,fee_percent_in_reward,fees,price,total_send_usd,transaction_number,diff
238,2016-08-26,0.237,5240906111792.0,4.653,0.0864,0.00669,11.219,10813546.0,47938.0,69019820278748.0
239,2016-08-27,0.239,5174788189237.0,9.911,0.0785,0.00667,11.042,9163032.0,42607.0,68797829802067.0
240,2016-08-28,0.239,5109615112202.0,3.772,0.0899,0.00708,10.963,13071635.0,45510.0,68147882283450.0
241,2016-08-29,0.239,5105237416201.0,4.671,0.099,0.00763,11.117,9534986.0,46979.0,68219697735023.0
242,2016-08-30,0.237,5212281330355.0,7.871,0.0913,0.00742,11.34,12389939.0,45846.0,69058725654724.0
243,2016-08-31,0.24,5264592356650.0,12.131,0.0978,0.00813,12.163,24107962.0,47491.0,70595857020692.0
244,2016-09-01,0.237,5339215306304.0,2.535,0.136,0.00984,12.061,21168380.0,55413.0,70130151569579.0
245,2016-09-02,0.242,5064148018535.0,8.496,0.0845,0.00722,11.904,14887316.0,44792.0,68510100107468.0
246,2016-09-03,0.239,4926821438165.0,5.482,0.151,0.012,11.669,17312833.0,48128.0,65871410022757.0
247,2016-09-04,0.237,5115919825049.0,10.623,0.0869,0.00785,11.695,9511360.0,42667.0,67661361367207.0
248,2016-09-05,0.24,5066067359084.0,4.242,0.103,0.00787,11.571,11190326.0,49102.0,68158019829501.0
249,2016-09-06,0.235,5191916302042.0,2.266,0.104,0.00814,11.589,10213342.0,48701.0,68604908925659.0
250,2016-09-07,0.239,5135603106466.0,2.627,0.126,0.00843,11.454,17366229.0,55970.0,68487010668140.0
251,2016-09-08,0.237,5165513697069.0,2.551,0.127,0.00896,11.536,8020233.0,53918.0,68267961806404.0
252,2016-09-09,0.24,5212562052532.0,8.355,0.0843,0.00746,11.676,7811560.0,42875.0,69729338832157.0
253,2016-09-10,0.236,5414214307149.0,11.876,0.0862,0.00782,11.881,10043099.0,43345.0,71177645474007.0
254,2016-09-11,0.238,5397753845864.0,7.392,0.106,0.00914,11.78,10949274.0,45123.0,71225398356075.0
255,2016-09-12,0.24,5368991270296.0,11.966,0.0932,0.00856,11.997,11481561.0,42591.0,71654132181855.0
256,2016-09-13,0.236,5550815463191.0,2.798,0.109,0.00804,11.933,8986298.0,53859.0,72546107767733.0
257,2016-09-14,0.239,5538613239828.0,2.549,0.11,0.00827,12.01,7407832.0,52622.0,73116164184274.0
258,2016-09-15,0.237,5504613845325.0,2.841,0.142,0.00996,12.209,27709767.0,57532.0,72645356475325.0
259,2016-09-16,0.238,5705668907509.0,6.535,0.107,0.00949,12.616,10088486.0,46882.0,75420715213751.0
260,2016-09-17,0.257,5038401364910.0,10.044,0.0976,0.01,12.777,20011694.0,37893.0,72224104055816.0
261,2016-09-18,0.225,5154735261225.0,12.919,0.0772,0.00879,12.887,11881718.0,40505.0,62900571466767.0
262,2016-09-19,0.234,5747673908171.0,13.683,0.0982,0.00831,13.683,50437601.0,54067.0,74757688262877.0
263,2016-09-20,0.238,5918559502963.0,13.816,0.0916,0.00935,13.799,55817461.0,44549.0,77929117021432.0
264,2016-09-21,0.251,5407052047400.0,2.068,0.183,0.0157,13.125,24764817.0,52657.0,71323356954973.0
265,2016-09-22,0.231,5966677050154.0,13.363,0.137,0.0185,13.304,27226116.0,35219.0,72669784730826.0
266,2016-09-23,0.245,5986874545945.0,13.029,0.201,0.0213,13.024,17441920.0,43418.0,74210960201205.0
267,2016-09-24,0.23,6210908011922.0,13.132,0.185,0.0225,12.986,32306016.0,38713.0,75467953969813.0
268,2016-09-25,0.246,5860603209924.0,12.893,0.338,0.0343,12.901,18726321.0,43514.0,75443249396427.0
269,2016-09-26,0.238,6183216760227.0,13.046,0.258,0.0275,13.044,14779949.0,46817.0,71521862268249.0
270,2016-09-27,0.236,6242795375692.0,13.271,0.204,0.0211,13.258,33066490.0,42797.0,81378594783267.0
271,2016-09-28,0.235,6382146651150.0,13.301,0.124,0.0134,13.13,27728307.0,40416.0,83711044710375.0
272,2016-09-29,0.24,6211431586203.0,13.303,0.124,0.0148,13.165,12018828.0,35836.0,83323439950598.0
273,2016-09-30,0.249,6429507249084.0,5.286,0.247,0.0226,13.122,10807070.0,53076.0,76304363076684.0
274,2016-10-01,0.237,6609471605187.0,13.174,0.23,0.0226,13.176,23706250.0,51105.0,76005234648819.0
275,2016-10-02,0.232,6475198340174.0,13.245,0.19,0.0183,13.245,8085372.0,47672.0,81560785541695.0
276,2016-10-03,0.237,6617234595975.0,,0.256,0.0201,13.366,9385913.0,56662.0,86513687351611.0
277,2016-10-04,0.248,6578741272468.0,10.006,0.18,0.0203,13.204,13738100.0,41719.0,80800228891788.0
278,2016-10-05,0.242,6633222989212.0,6.531,0.145,0.0176,12.876,11996092.0,36826.0,83821398443637.0
279,2016-10-06,0.245,6419073464507.0,12.692,0.133,0.0156,12.688,11876992.0,43708.0,69907877300574.0
280,2016-10-07,0.232,6690447174344.0,12.264,0.147,0.0183,12.264,12896895.0,37690.0,76211065299684.0
281,2016-10-08,0.238,6812695135426.0,12.313,0.172,0.0167,12.2,31552248.0,43940.0,84950653919291.0
282,2016-10-09,0.238,6855611030795.0,11.843,0.158,0.0144,11.817,30548670.0,44940.0,86426737611393.0
283,2016-10-10,0.238,6936505421897.0,11.944,0.116,0.0114,11.93,27443774.0,41053.0,89686038468289.0
284,2016-10-11,0.244,6697249894525.0,9.736,0.126,0.0174,11.818,31063809.0,30002.0,84156427637320.0
285,2016-10-12,0.236,6954090469601.0,1.163,0.297,0.0417,11.925,12167141.0,32244.0,82197610286997.0
286,2016-10-13,0.237,7223457825489.0,11.914,0.218,0.0214,11.93,31430055.0,42006.0,91991159868762.0
287,2016-10-14,0.239,7301581737604.0,12.254,0.207,0.0243,11.854,13751868.0,33662.0,95454493863866.0
288,2016-10-15,0.238,7491259106460.0,12.072,0.195,0.0229,11.937,19089138.0,34990.0,95167930108961.0
289,2016-10-16,0.242,7123331984755.0,11.933,0.212,0.0223,11.897,21827353.0,38136.0,92157415719447.0
290,2016-10-17,0.235,7389812047545.0,7.422,0.278,0.0232,12.449,35647019.0,51898.0,92931573004157.0
291,2016-10-18,0.249,7384622520342.0,12.113,0.262,0.0295,12.249,12997307.0,38497.0,92357987224808.0
292,2016-10-19,0.229,7641027798448.0,12.092,0.152,0.0153,12.077,8775562.0,43438.0,92824518156324.0
293,2016-10-20,0.236,7757501088671.0,3.246,0.126,0.00876,12.056,7476388.0,57780.0,102155718327210.0
294,2016-10-21,0.238,7767737651432.0,12.08,0.0851,0.00883,12.053,6048760.0,37772.0,103793607749490.0
295,2016-10-22,0.24,7558216010463.0,11.996,0.082,0.00893,11.985,5188022.0,35364.0,102340545721110.0
296,2016-10-23,0.237,7712454634484.0,4.148,0.147,0.011,11.943,7783147.0,52547.0,101691239939390.0
297,2016-10-24,0.239,7817568737950.0,8.109,0.133,0.0104,11.517,12732586.0,47610.0,104668841926950.0
298,2016-10-25,0.236,7897002715176.0,11.5,0.107,0.00899,11.503,10717495.0,45158.0,104783609727770.0
299,2016-10-26,0.239,7754708478185.0,11.404,0.103,0.00857,11.404,10562805.0,44353.0,104658825475370.0
300,2016-10-27,0.242,7447345107079.0,11.256,0.113,0.00972,11.243,17326008.0,41522.0,101735271147640.0
301,2016-10-28,0.254,5934101483043.0,10.662,0.102,0.00828,10.646,19892306.0,40011.0,85036314589228.0
302,2016-10-29,0.238,5767185826259.0,10.638,0.0929,0.00825,10.635,25825159.0,39435.0,76369898449176.0
303,2016-10-30,0.236,6170146292986.0,11.144,0.102,0.00826,11.137,13840450.0,45031.0,81664327622896.0
304,2016-10-31,0.247,5264344460861.0,5.681,0.132,0.00897,10.67,30847584.0,49025.0,73350829771605.0
305,2016-11-01,0.242,4743955573511.0,6.959,0.0916,0.0073,10.876,46879217.0,43519.0,64719068491400.0
306,2016-11-02,0.242,4528247898556.0,10.898,0.0927,0.00764,10.898,108484003.0,42346.0,61514730699690.0
307,2016-11-03,0.244,4164223377819.0,11.012,0.0687,0.0073,10.953,13128506.0,32572.0,57159503514602.0
308,2016-11-04,0.24,3926610001662.0,11.046,0.0764,0.00721,11.046,9551384.0,37690.0,53005065702772.0
309,2016-11-05,0.238,3870623424145.0,11.002,0.0716,0.00743,10.979,5653185.0,34391.0,51646857812065.0
310,2016-11-06,0.228,4600510545734.0,10.877,0.085,0.00753,10.874,6975786.0,41941.0,58599219756578.0
311,2016-11-07,0.234,5126400228977.0,10.844,0.0949,0.00819,10.823,7316250.0,41569.0,67264445718750.0
312,2016-11-08,0.243,5000551438007.0,10.631,0.11,0.00915,10.592,21573593.0,40517.0,68500747666720.0
313,2016-11-09,0.241,4596658342083.0,10.553,0.11,0.0093,10.553,10783372.0,40164.0,62531737964001.0
314,2016-11-10,0.24,4470953656485.0,10.387,0.132,0.0112,10.385,39112628.0,41070.0,60581959748739.0
315,2016-11-11,0.237,4556290367110.0,10.112,0.0938,0.00759,10.105,12563416.0,40882.0,60465042409040.0
316,2016-11-12,0.232,4936709823390.0,10.066,0.102,0.00782,10.066,12749185.0,43673.0,64651085122085.0
317,2016-11-13,0.237,5122431700696.0,10.003,0.117,0.00874,10.01,5349189.0,43876.0,68109469050598.0
318,2016-11-14,0.24,5155448643602.0,10.013,0.115,0.00821,10.049,10398878.0,45330.0,69609625808758.0
319,2016-11-15,0.238,5050248888061.0,10.149,0.108,0.0085,10.145,10975056.0,41684.0,67942982634482.0
320,2016-11-16,0.245,4837876540772.0,9.966,0.0963,0.00744,9.966,32028368.0,40738.0,66530412520219.0
321,2016-11-17,0.229,5192955809769.0,9.674,0.102,0.00767,9.673,10463829.0,43785.0,66438055411680.0
322,2016-11-18,0.234,5480853319418.0,9.615,0.0842,0.00682,9.607,8271309.0,39289.0,71949014865557.0
323,2016-11-19,0.233,5988916058367.0,9.564,0.098,0.0074,9.563,6117340.0,42125.0,78335266346297.0
324,2016-11-20,0.237,6324216351917.0,9.561,0.108,0.00789,9.56,6325051.0,42735.0,84449596012008.0
325,2016-11-21,0.243,5955185513094.0,2.017,0.119,0.00702,9.873,25563390.0,53585.0,81077735124448.0
326,2016-11-22,0.247,5901229126833.0,0.584,0.24,0.0125,9.81,23914882.0,64289.0,75589241102578.0
327,2016-11-23,0.243,5290842718223.0,9.481,0.173,0.0151,9.479,7961874.0,36861.0,68111219919407.0
328,2016-11-24,0.236,5298406734969.0,0.0329,0.17,0.00965,9.372,14250244.0,58075.0,65986567593840.0
329,2016-11-25,0.243,5361820116963.0,7.407,0.213,0.0166,9.33,6564306.0,40804.0,69017176974795.0
330,2016-11-26,0.242,5348315574625.0,3.24,0.32,0.0234,9.068,6462515.0,44449.0,65524158428078.0
331,2016-11-27,0.238,5543472225129.0,3.624,0.339,0.0222,8.787,7003693.0,48388.0,67649540618317.0
332,2016-11-28,0.24,5451866153863.0,4.069,0.293,0.0177,8.207,10818136.0,47036.0,69010302114794.0
333,2016-11-29,0.238,5209584283120.0,5.37,0.108,0.00757,8.401,9968063.0,39178.0,69284299604447.0
334,2016-11-30,0.238,5268317373670.0,8.442,0.0836,0.00618,8.433,8786128.0,37121.0,70310041002384.0
335,2016-12-01,0.237,5341342479592.0,7.951,0.0862,0.00536,7.949,26354356.0,41642.0,71265485462809.0
336,2016-12-02,0.234,5613994404618.0,7.874,0.0789,0.00493,7.867,37971262.0,41357.0,74252936273639.0
337,2016-12-03,0.241,5551353977925.0,6.601,0.0824,0.00507,7.658,12959522.0,39643.0,75672242806020.0
338,2016-12-04,0.24,5410063894432.0,7.222,0.0976,0.00542,7.221,26323301.0,41613.0,73600849613783.0
339,2016-12-05,0.236,5366883343469.0,6.822,0.106,0.00492,6.825,42732072.0,48200.0,71207341778909.0
340,2016-12-06,0.237,5497013104241.0,7.736,0.108,0.00648,7.739,18916283.0,41757.0,73643047177206.0
341,2016-12-07,0.235,5783461856585.0,8.477,0.109,0.17,8.474,21230619.0,39587.0,76369350674977.0
342,2016-12-08,0.238,5914498236056.0,8.356,0.0968,0.00633,8.348,21095479.0,41444.0,79280439330297.0
343,2016-12-09,0.237,6040528556964.0,8.28,0.0895,0.00592,8.276,11693671.0,40564.0,80985310483737.0
344,2016-12-10,0.236,6205280528794.0,8.175,0.113,0.00768,8.172,15911150.0,39164.0,82937850219048.0
345,2016-12-11,0.24,5974147134604.0,8.329,0.0971,0.00671,8.323,8861402.0,38741.0,80878029546952.0
346,2016-12-12,0.237,6168933997548.0,4.456,0.095,0.00581,8.376,9277938.0,44664.0,82224328165903.0
347,2016-12-13,0.237,6132463114477.0,3.357,0.107,0.00615,8.336,8807862.0,47294.0,81678014786170.0
348,2016-12-14,0.24,6097211968301.0,4.383,0.107,0.00594,7.954,16878077.0,46102.0,82533566446746.0
349,2016-12-15,0.237,6289786272862.0,4.546,0.0942,0.00544,7.812,11091020.0,43953.0,84138040153489.0
350,2016-12-16,0.235,6369426664620.0,7.625,0.1,0.00634,7.626,23686966.0,39442.0,84534055963890.0
351,2016-12-17,0.236,6595238075294.0,7.824,0.085,0.00591,7.817,16903809.0,36640.0,87759902841941.0
352,2016-12-18,0.239,6587402137653.0,3.929,0.113,0.00617,7.712,10663300.0,45599.0,88901803448092.0
353,2016-12-19,0.237,6748577273753.0,5.217,0.134,0.00754,7.603,10585535.0,44241.0,90508375478344.0
354,2016-12-20,0.237,6697088680121.0,3.445,0.166,0.00833,7.725,16060392.0,50793.0,90111207881563.0
355,2016-12-21,0.242,6475574731777.0,1.644,0.122,0.00535,7.6,25346740.0,55173.0,88551562938904.0
356,2016-12-22,0.242,6022843642180.0,7.151,0.0932,0.0049,7.324,45807681.0,44391.0,82165845261670.0
357,2016-12-23,0.24,5671700772749.0,7.238,0.0806,0.00495,7.237,17030958.0,37757.0,76928058048259.0
358,2016-12-24,0.235,5939614677772.0,7.195,0.074,0.00476,7.192,7622234.0,36601.0,78749733949108.0
359,2016-12-25,0.237,6147497385530.0,7.217,0.0716,0.00482,7.21,5993107.0,34565.0,82528379445042.0
360,2016-12-26,0.24,5944281884058.0,4.941,0.114,0.00615,7.16,10142783.0,42370.0,80947196169414.0
361,2016-12-27,0.238,5906054665049.0,4.753,0.0977,0.00523,7.182,20836161.0,43386.0,79482363279121.0
362,2016-12-28,0.237,5885490261280.0,8.087,0.124,0.00708,8.096,37168210.0,46546.0,78498064490360.0
363,2016-12-29,0.238,5892064520235.0,4.5,0.137,0.00827,8.225,26999205.0,44561.0,78996386045432.0
364,2016-12-30,0.24,5957323400156.0,7.996,0.0895,0.00555,7.995,50848828.0,41220.0,81073024515394.0
365,2016-12-31,0.236,5962954525922.0,8.239,0.078,0.00537,8.233,14974010.0,38730.0,79895312719887.0
366,2017-01-01,0.238,5980211427913.0,8.183,0.0873,0.0058,8.182,23378127.0,39652.0,80590621394785.0
367,2017-01-02,0.239,5984178836632.0,5.773,0.124,0.00773,8.811,44648459.0,45883.0,80544805734306.0
368,2017-01-03,0.234,6603631484689.0,10.446,0.12,0.00814,10.44,82102331.0,50673.0,87318226210638.0
369,2017-01-04,0.236,6749130445039.0,10.481,0.107,0.00736,10.479,84707366.0,49596.0,90095806751431.0
370,2017-01-05,0.24,6783053065833.0,10.018,0.0976,0.00715,10.007,74238324.0,43804.0,91836668487686.0
371,2017-01-06,0.236,7025644445007.0,9.784,0.0924,0.00676,9.776,43037241.0,43622.0,93445343692936.0
372,2017-01-07,0.237,7052193421394.0,9.985,0.102,0.00772,9.985,24986593.0,42727.0,94533533369415.0
373,2017-01-08,0.237,7280987777442.0,10.427,0.11,0.00811,10.424,46010639.0,46188.0,97381935320019.0
374,2017-01-09,0.239,7282948747267.0,6.241,0.12,0.00835,10.397,47725554.0,48179.0,98721760527686.0
375,2017-01-10,0.238,7356760661755.0,10.038,0.107,0.00769,10.035,46318155.0,45221.0,99095850029332.0
376,2017-01-11,0.238,7432161814724.0,4.752,0.115,0.00697,9.503,43254375.0,50589.0,99976126609117.0
377,2017-01-12,0.236,7568450607947.0,3.19,0.11,0.00675,9.582,23913392.0,50833.0,101355721747080.0
378,2017-01-13,0.237,7587787876489.0,9.057,0.0895,0.00657,9.608,9009453.0,42044.0,102517316098550.0
379,2017-01-14,0.237,7741465213588.0,4.819,0.0925,0.00699,9.729,5692781.0,41748.0,103641292599490.0
380,2017-01-15,0.238,7734976409405.0,9.605,0.101,0.00688,9.605,7727945.0,45375.0,104133864756420.0
381,2017-01-16,0.24,7657616507291.0,6.323,0.123,0.00843,9.975,15536456.0,46671.0,103816767069140.0
382,2017-01-17,0.237,7593546802973.0,10.17,0.105,0.00769,10.177,8883453.0,44994.0,102052589982060.0
383,2017-01-18,0.234,8111084485563.0,10.236,0.0952,0.00734,10.232,10257475.0,43628.0,107183579592370.0
384,2017-01-19,0.241,7838909666799.0,10.484,0.106,0.00773,10.511,28365899.0,45775.0,106856886296550.0
385,2017-01-20,0.238,8044098901852.0,10.706,0.0951,0.00758,10.711,10131579.0,43302.0,108357960842580.0
386,2017-01-21,0.237,8084044428462.0,5.28,0.111,0.00812,10.772,10555028.0,47432.0,108810664546340.0
387,2017-01-22,0.238,8232968691545.0,7.095,0.109,0.00813,10.693,9435227.0,46076.0,111109182382570.0
388,2017-01-23,0.239,8124636572855.0,3.559,0.128,0.00865,10.597,8363837.0,50414.0,109884574767560.0
389,2017-01-24,0.24,8145156577091.0,5.193,0.117,0.00855,10.478,9927054.0,46256.0,110021194029930.0
390,2017-01-25,0.237,8367276354162.0,5.244,0.112,0.00817,10.496,11224495.0,46856.0,111653829501810.0
391,2017-01-26,0.241,8243101735427.0,5.643,0.111,0.00791,10.451,10714776.0,46680.0,112706725971330.0
392,2017-01-27,0.238,8278939903902.0,5.187,0.103,0.00773,10.475,6291142.0,45189.0,111597251690470.0
393,2017-01-28,0.242,8116559422024.0,9.136,0.096,0.00752,10.44,9096845.0,42509.0,110677229211400.0
394,2017-01-29,0.236,8343037780448.0,5.55,0.1,0.00756,10.46,7287725.0,45369.0,110965361382400.0
395,2017-01-30,0.239,8338932534519.0,10.554,0.0995,0.00774,10.56,13499660.0,43649.0,112736655847620.0
396,2017-01-31,0.24,8225635341901.0,6.304,0.119,0.00909,10.624,13488867.0,44541.0,111556529192170.0
397,2017-02-01,0.238,8407666756899.0,10.617,0.11,0.00862,10.621,13066322.0,43709.0,113889569670480.0
398,2017-02-02,0.24,8271396566721.0,10.717,0.106,0.00854,10.728,17582696.0,42778.0,112321071569070.0
399,2017-02-03,0.237,8428021808832.0,11.214,0.101,0.00814,11.214,19839905.0,45410.0,112664982859160.0
400,2017-02-04,0.237,8774812257046.0,9.371,0.108,0.00837,11.177,8329992.0,46542.0,118162521609510.0
401,2017-02-05,0.238,8875580182846.0,9.779,0.111,0.0085,11.208,15402165.0,47306.0,119233553917490.0
402,2017-02-06,0.24,8865609825593.0,4.842,0.142,0.0101,11.358,14494964.0,51866.0,119408174053680.0
403,2017-02-07,0.237,8983095244664.0,5.264,0.134,0.00968,11.313,13515250.0,51089.0,120240442078090.0
404,2017-02-08,0.239,8945633844956.0,8.64,0.126,0.00942,11.084,14826718.0,47873.0,121112629599500.0
405,2017-02-09,0.238,9217779993315.0,6.779,0.143,0.00973,10.999,18085067.0,52222.0,124420881945010.0
406,2017-02-10,0.238,9274787676125.0,6.845,0.119,0.00933,11.288,10532944.0,46560.0,124729199351360.0
407,2017-02-11,0.238,9392533947270.0,10.607,0.125,0.0101,11.298,13684505.0,45319.0,126459688067870.0
408,2017-02-12,0.237,9522655901119.0,5.616,0.188,0.0123,11.231,13583525.0,55990.0,127522698743440.0
409,2017-02-13,0.239,9632194825209.0,7.457,0.154,0.0105,12.257,42780048.0,58298.0,129976242976870.0
410,2017-02-14,0.236,9670953372908.0,10.433,0.2,0.0209,12.789,53666663.0,55320.0,129591212074360.0
411,2017-02-15,0.238,9633921231401.0,12.714,0.122,0.01,12.714,30364498.0,49674.0,129993838998710.0
412,2017-02-16,0.24,9813753369307.0,11.197,0.121,0.01,12.718,32891219.0,49406.0,133277880902090.0
413,2017-02-17,0.24,9910632573280.0,12.709,0.14,0.0115,12.712,30286364.0,49398.0,135014381784090.0
414,2017-02-18,0.239,10076262978739.0,11.456,0.114,0.00959,12.735,29862443.0,48227.0,137218543477860.0
415,2017-02-19,0.239,10118135044858.0,8.748,0.128,0.0104,12.71,31169105.0,50152.0,137087282838470.0
416,2017-02-20,0.238,10346070101240.0,4.009,0.17,0.0118,12.566,47650514.0,58434.0,140243765787060.0
417,2017-02-21,0.241,10222183307433.0,6.589,0.16,0.0128,12.637,34061796.0,50372.0,140527985903210.0
418,2017-02-22,0.239,10250363193032.0,12.745,0.136,0.0116,12.746,33141947.0,47601.0,139771216949730.0
419,2017-02-23,0.24,10300750497953.0,11.487,0.129,0.00996,13.024,66698955.0,54081.0,140244204595930.0
420,2017-02-24,0.238,10612939587663.0,7.666,0.138,0.0112,13.314,42471044.0,53245.0,142921795594390.0
421,2017-02-25,0.236,11038763955106.0,13.582,0.121,0.0105,13.725,52817042.0,51716.0,147403117786420.0
422,2017-02-26,0.24,11078623264907.0,14.661,0.141,0.0125,14.657,133883632.0,52642.0,150763135535360.0
423,2017-02-27,0.236,11579003227419.0,15.684,0.156,0.0133,15.678,177380110.0,60277.0,154531298158780.0
424,2017-02-28,0.242,11192778816831.0,15.89,0.163,0.0146,15.89,187417489.0,59774.0,152609645840700.0
425,2017-03-01,0.238,11370841358481.0,18.073,0.169,0.014,18.073,313141135.0,70779.0,152750437756720.0
426,2017-03-02,0.24,11790130545656.0,19.758,0.145,0.0142,19.721,324944285.0,64294.0,160218262503820.0
427,2017-03-03,0.241,11641557927748.0,19.398,0.133,0.014,19.398,207275781.0,58756.0,158696202661520.0
428,2017-03-04,0.237,12169536312718.0,18.812,0.134,0.0143,18.832,172499655.0,57031.0,163957070615670.0
429,2017-03-05,0.241,12201281755910.0,19.49,0.13,0.0141,19.484,298434780.0,57020.0,166364756871470.0
430,2017-03-06,0.241,12126214131965.0,9.576,0.138,0.0134,19.115,198233562.0,62589.0,165932786170020.0
431,2017-03-07,0.239,12565722668665.0,17.922,0.126,0.013,17.912,201586452.0,55386.0,170548353459050.0
432,2017-03-08,0.243,12593048536828.0,9.249,0.158,0.0134,17.263,256766593.0,64266.0,173893501620980.0
433,2017-03-09,0.242,12622672673823.0,18.163,0.169,0.0155,18.161,245421903.0,65126.0,172946020905210.0
434,2017-03-10,0.24,12870787395445.0,19.765,0.15,0.0146,19.773,314715562.0,64803.0,175150964854880.0
435,2017-03-11,0.243,12911525663913.0,22.29,0.153,0.0162,22.283,537729726.0,66646.0,177744901361970.0
436,2017-03-12,0.238,13436176110758.0,27.218,0.234,0.0254,27.152,511549233.0,81718.0,180234563886080.0
437,2017-03-13,0.242,13253974171555.0,28.382,0.232,0.0275,28.396,223714057.0,77155.0,179844868676510.0
438,2017-03-14,0.241,13629941371841.0,30.212,0.199,0.0239,30.212,237423226.0,81205.0,184131837909600.0
439,2017-03-15,0.24,13792475423742.0,40.418,0.263,0.0313,40.318,1273831696.0,109950.0,185854482499220.0
440,2017-03-16,0.238,14519820538547.0,46.275,0.259,0.0383,45.932,739132398.0,106635.0,192810181596650.0
441,2017-03-17,0.24,14696883239651.0,39.164,0.187,0.0263,39.064,919974698.0,89920.0,197600563820070.0
442,2017-03-18,0.242,13914394691333.0,39.421,0.18,0.0266,39.469,205846216.0,84599.0,190867062702120.0
443,2017-03-19,0.237,14862975859188.0,43.436,0.175,0.0308,43.414,286377325.0,80264.0,199408455948150.0
444,2017-03-20,0.242,14561766877646.0,40.087,0.201,0.0327,42.941,564047998.0,84298.0,199630954421500.0
445,2017-03-21,0.24,14911469979000.0,41.254,0.187,0.0315,41.289,471945098.0,78821.0,201632478166420.0
446,2017-03-22,0.243,15425886961445.0,25.395,0.191,0.0309,41.699,483660024.0,82434.0,210879379315990.0
447,2017-03-23,0.244,15334129933486.0,46.269,0.214,0.0385,46.144,736046387.0,87775.0,210999646759840.0
448,2017-03-24,0.242,15438555150946.0,50.565,0.182,0.0348,50.562,612159009.0,84394.0,211204752176510.0
449,2017-03-25,0.241,16222645176266.0,29.287,0.182,0.0369,50.466,485004118.0,79534.0,221174912282080.0
450,2017-03-26,0.242,16892212352617.0,13.987,0.244,0.0415,50.511,556294095.0,94549.0,231657196791600.0
451,2017-03-27,0.244,16458794418227.0,26.669,0.204,0.0378,49.857,548980935.0,84348.0,229548649836160.0
452,2017-03-28,0.24,17141183652411.0,22.573,0.216,0.0389,52.247,693586381.0,93064.0,232979944812620.0
